label,value,time
ces-main,3119749120.00,2025-09-15T10:07:30+00:00
ces-main,3121246208.00,2025-09-15T10:08:00+00:00
ces-main,3123446784.00,2025-09-15T10:08:30+00:00
ces-main,3123661004.80,2025-09-15T10:09:00+00:00
ces-main,3125473484.80,2025-09-15T10:09:30+00:00
ces-main,3126379315.20,2025-09-15T10:10:00+00:00
ces-main,3127265894.40,2025-09-15T10:10:30+00:00
ces-main,3127339622.40,2025-09-15T10:11:00+00:00
ces-main,3123828531.20,2025-09-15T10:11:30+00:00
ces-main,3124259840.00,2025-09-15T10:12:00+00:00
ces-main,3125726208.00,2025-09-15T10:12:30+00:00
ces-main,3126970982.40,2025-09-15T10:13:00+00:00
ces-main,3124117913.60,2025-09-15T10:13:30+00:00
ces-main,3124492288.00,2025-09-15T10:14:00+00:00
ces-main,3119697305.60,2025-09-15T10:14:30+00:00
ces-main,3115624857.60,2025-09-15T10:15:00+00:00
ces-main,3110958080.00,2025-09-15T10:15:30+00:00
ces-main,3108073881.60,2025-09-15T10:16:00+00:00
ces-main,3108721254.40,2025-09-15T10:16:30+00:00
ces-main,3102566604.80,2025-09-15T10:17:00+00:00
ces-main,3096527667.20,2025-09-15T10:17:30+00:00
ces-main,3091459891.20,2025-09-15T10:18:00+00:00
ces-main,3088513228.80,2025-09-15T10:18:30+00:00
ces-main,3084464128.00,2025-09-15T10:19:00+00:00
ces-main,3085361356.80,2025-09-15T10:19:30+00:00
ces-main,3086335180.80,2025-09-15T10:20:00+00:00
ces-main,3087967436.80,2025-09-15T10:20:30+00:00
ces-main,3089898291.20,2025-09-15T10:21:00+00:00
ces-main,3086995046.40,2025-09-15T10:21:30+00:00
ces-main,3086567833.60,2025-09-15T10:22:00+00:00
ces-main,3085245235.20,2025-09-15T10:22:30+00:00
ces-main,3081841459.20,2025-09-15T10:23:00+00:00
ces-main,3079524352.00,2025-09-15T10:23:30+00:00
ces-main,3077803008.00,2025-09-15T10:24:00+00:00
ces-main,3073598464.00,2025-09-15T10:24:30+00:00
