label,value,time
ces-main,317388.08,2025-09-15T10:35:30+00:00
ces-main,311862.88,2025-09-15T10:36:00+00:00
ces-main,303277.50,2025-09-15T10:36:30+00:00
ces-main,311196.02,2025-09-15T10:37:00+00:00
ces-main,300137.36,2025-09-15T10:37:30+00:00
ces-main,297660.12,2025-09-15T10:38:00+00:00
ces-main,291318.77,2025-09-15T10:38:30+00:00
ces-main,326215.17,2025-09-15T10:39:00+00:00
ces-main,309009.67,2025-09-15T10:39:30+00:00
ces-main,347153.31,2025-09-15T10:40:00+00:00
ces-main,307383.22,2025-09-15T10:40:30+00:00
ces-main,313839.66,2025-09-15T10:41:00+00:00
ces-main,286111.03,2025-09-15T10:41:30+00:00
ces-main,294668.68,2025-09-15T10:42:00+00:00
ces-main,289478.70,2025-09-15T10:42:30+00:00
